edge_id,source,target,source_label,target_label,relation_type,weight,evidence_type,evidence_id,date,description,confidence,source_file,quote_or_note
E00133,Valeria_Morlun,Dept_Facilities,Valeria Morlun,Facilities,member_of_department,1,employee_record,Valeria_Morlun,,,high,EmployeeRecords.xlsx,
E00134,Valeria_Morlun,Bertrand_Ovan,Valeria Morlun,Bertrand Ovan,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00135,Adan_Morlun,GAStech_Kronos,Adan Morlun,GAStech-Kronos,employed_by,1,employee_record,Adan_Morlun,2006-01-14,Truck Driver,high,EmployeeRecords.xlsx,
E00136,Adan_Morlun,Dept_Facilities,Adan Morlun,Facilities,member_of_department,1,employee_record,Adan_Morlun,,,high,EmployeeRecords.xlsx,
E00137,Adan_Morlun,Bertrand_Ovan,Adan Morlun,Bertrand Ovan,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00138,Cecilia_Morluniau,GAStech_Kronos,Cecilia Morluniau,GAStech-Kronos,employed_by,1,employee_record,Cecilia_Morluniau,2009-04-30,Truck Driver,high,EmployeeRecords.xlsx,
E00139,Cecilia_Morluniau,Dept_Facilities,Cecilia Morluniau,Facilities,member_of_department,1,employee_record,Cecilia_Morluniau,,,high,EmployeeRecords.xlsx,
E00140,Cecilia_Morluniau,Bertrand_Ovan,Cecilia Morluniau,Bertrand Ovan,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00141,Irene_Nant,GAStech_Kronos,Irene Nant,GAStech-Kronos,employed_by,1,employee_record,Irene_Nant,2008-11-30,Truck Driver,high,EmployeeRecords.xlsx,
E00142,Irene_Nant,Dept_Facilities,Irene Nant,Facilities,member_of_department,1,employee_record,Irene_Nant,,,high,EmployeeRecords.xlsx,
E00143,Irene_Nant,Bertrand_Ovan,Irene Nant,Bertrand Ovan,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00144,Dylan_Scozzese,GAStech_Kronos,Dylan Scozzese,GAStech-Kronos,employed_by,1,employee_record,Dylan_Scozzese,2007-03-01,Truck Driver,high,EmployeeRecords.xlsx,
E00145,Dylan_Scozzese,Dept_Facilities,Dylan Scozzese,Facilities,member_of_department,1,employee_record,Dylan_Scozzese,,,high,EmployeeRecords.xlsx,
E00146,Dylan_Scozzese,Bertrand_Ovan,Dylan Scozzese,Bertrand Ovan,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00147,Linnea_Bergen,GAStech_Kronos,Linnea Bergen,GAStech-Kronos,employed_by,1,employee_record,Linnea_Bergen,2004-07-04,IT Group Manager,high,EmployeeRecords.xlsx,
E00148,Linnea_Bergen,Dept_Information_Technology,Linnea Bergen,Information Technology,member_of_department,1,employee_record,Linnea_Bergen,,,high,EmployeeRecords.xlsx,
E00149,Linnea_Bergen,Orhan_Strum,Linnea Bergen,Orhan Strum,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00150,Lucas_Alcazar,GAStech_Kronos,Lucas Alcazar,GAStech-Kronos,employed_by,1,employee_record,Lucas_Alcazar,2010-11-30,IT Helpdesk,high,EmployeeRecords.xlsx,
E00151,Lucas_Alcazar,Dept_Information_Technology,Lucas Alcazar,Information Technology,member_of_department,1,employee_record,Lucas_Alcazar,,,high,EmployeeRecords.xlsx,
E00152,Lucas_Alcazar,Linnea_Bergen,Lucas Alcazar,Linnea Bergen,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00153,Isak_Baza,GAStech_Kronos,Isak Baza,GAStech-Kronos,employed_by,1,employee_record,Isak_Baza,2002-03-20,IT Technician,high,EmployeeRecords.xlsx,
E00154,Isak_Baza,Dept_Information_Technology,Isak Baza,Information Technology,member_of_department,1,employee_record,Isak_Baza,,,high,EmployeeRecords.xlsx,
E00155,Isak_Baza,Linnea_Bergen,Isak Baza,Linnea Bergen,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00156,Nils_Calixto,GAStech_Kronos,Nils Calixto,GAStech-Kronos,employed_by,1,employee_record,Nils_Calixto,2004-10-19,IT Technician,high,EmployeeRecords.xlsx,
E00157,Nils_Calixto,Dept_Information_Technology,Nils Calixto,Information Technology,member_of_department,1,employee_record,Nils_Calixto,,,high,EmployeeRecords.xlsx,
E00158,Nils_Calixto,Linnea_Bergen,Nils Calixto,Linnea Bergen,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00159,Sven_Flecha,GAStech_Kronos,Sven Flecha,GAStech-Kronos,employed_by,1,employee_record,Sven_Flecha,2010-10-15,IT Technician,high,EmployeeRecords.xlsx,
E00160,Sven_Flecha,Dept_Information_Technology,Sven Flecha,Information Technology,member_of_department,1,employee_record,Sven_Flecha,,,high,EmployeeRecords.xlsx,
E00161,Sven_Flecha,Linnea_Bergen,Sven Flecha,Linnea Bergen,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00162,Kanon_Herrero,GAStech_Kronos,Kanon Herrero,GAStech-Kronos,employed_by,1,employee_record,Kanon_Herrero,2008-11-20,Badging Office,high,EmployeeRecords.xlsx,
E00163,Kanon_Herrero,Dept_Security,Kanon Herrero,Security,member_of_department,1,employee_record,Kanon_Herrero,,,high,EmployeeRecords.xlsx,
E00164,Kanon_Herrero,Felix_Resumir,Kanon Herrero,Felix Resumir,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00165,Varja_Lagos,GAStech_Kronos,Varja Lagos,GAStech-Kronos,employed_by,1,employee_record,Varja_Lagos,2006-10-01,Badging Office,high,EmployeeRecords.xlsx,
E00166,Varja_Lagos,Dept_Security,Varja Lagos,Security,member_of_department,1,employee_record,Varja_Lagos,,,high,EmployeeRecords.xlsx,
E00167,Varja_Lagos,Felix_Resumir,Varja Lagos,Felix Resumir,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00168,Stenig_Fusil,GAStech_Kronos,Stenig Fusil,GAStech-Kronos,employed_by,1,employee_record,Stenig_Fusil,2004-02-05,Building Control,high,EmployeeRecords.xlsx,
E00169,Stenig_Fusil,Dept_Security,Stenig Fusil,Security,member_of_department,1,employee_record,Stenig_Fusil,,,high,EmployeeRecords.xlsx,
E00170,Stenig_Fusil,Felix_Resumir,Stenig Fusil,Felix Resumir,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00171,Minke_Mies,GAStech_Kronos,Minke Mies,GAStech-Kronos,employed_by,1,employee_record,Minke_Mies,2013-05-22,Perimeter Control,high,EmployeeRecords.xlsx,
E00172,Minke_Mies,Dept_Security,Minke Mies,Security,member_of_department,1,employee_record,Minke_Mies,,,high,EmployeeRecords.xlsx,
E00173,Minke_Mies,Felix_Resumir,Minke Mies,Felix Resumir,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00174,Hennie_Osvaldo,GAStech_Kronos,Hennie Osvaldo,GAStech-Kronos,employed_by,1,employee_record,Hennie_Osvaldo,2011-06-07,Perimeter Control,high,EmployeeRecords.xlsx,
E00175,Hennie_Osvaldo,Dept_Security,Hennie Osvaldo,Security,member_of_department,1,employee_record,Hennie_Osvaldo,,,high,EmployeeRecords.xlsx,
E00176,Hennie_Osvaldo,Felix_Resumir,Hennie Osvaldo,Felix Resumir,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00177,Isia_Vann,GAStech_Kronos,Isia Vann,GAStech-Kronos,employed_by,1,employee_record,Isia_Vann,2007-12-14,Perimeter Control,high,EmployeeRecords.xlsx,
E00178,Isia_Vann,Dept_Security,Isia Vann,Security,member_of_department,1,employee_record,Isia_Vann,,,high,EmployeeRecords.xlsx,
E00179,Isia_Vann,Felix_Resumir,Isia Vann,Felix Resumir,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00180,Edvard_Vann,GAStech_Kronos,Edvard Vann,GAStech-Kronos,employed_by,1,employee_record,Edvard_Vann,2013-08-15,Perimeter Control,high,EmployeeRecords.xlsx,
E00181,Edvard_Vann,Dept_Security,Edvard Vann,Security,member_of_department,1,employee_record,Edvard_Vann,,,high,EmployeeRecords.xlsx,
E00182,Edvard_Vann,Felix_Resumir,Edvard Vann,Felix Resumir,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00183,Felix_Resumir,GAStech_Kronos,Felix Resumir,GAStech-Kronos,employed_by,1,employee_record,Felix_Resumir,2003-09-15,Security Group Manager,high,EmployeeRecords.xlsx,
E00184,Felix_Resumir,Dept_Security,Felix Resumir,Security,member_of_department,1,employee_record,Felix_Resumir,,,high,EmployeeRecords.xlsx,
E00185,Felix_Resumir,Orhan_Strum,Felix Resumir,Orhan Strum,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00186,Loreto_Bodrogi,GAStech_Kronos,Loreto Bodrogi,GAStech-Kronos,employed_by,1,employee_record,Loreto_Bodrogi,2013-08-17,Site Control,high,EmployeeRecords.xlsx,
E00187,Loreto_Bodrogi,Dept_Security,Loreto Bodrogi,Security,member_of_department,1,employee_record,Loreto_Bodrogi,,,high,EmployeeRecords.xlsx,
E00188,Loreto_Bodrogi,Felix_Resumir,Loreto Bodrogi,Felix Resumir,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00189,Hideki_Cocinaro,GAStech_Kronos,Hideki Cocinaro,GAStech-Kronos,employed_by,1,employee_record,Hideki_Cocinaro,2010-01-01,Site Control,high,EmployeeRecords.xlsx,
E00190,Hideki_Cocinaro,Dept_Security,Hideki Cocinaro,Security,member_of_department,1,employee_record,Hideki_Cocinaro,,,high,EmployeeRecords.xlsx,
E00191,Hideki_Cocinaro,Felix_Resumir,Hideki Cocinaro,Felix Resumir,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00192,Inga_Ferro,GAStech_Kronos,Inga Ferro,GAStech-Kronos,employed_by,1,employee_record,Inga_Ferro,2013-01-11,Site Control,high,EmployeeRecords.xlsx,
E00193,Inga_Ferro,Dept_Security,Inga Ferro,Security,member_of_department,1,employee_record,Inga_Ferro,,,high,EmployeeRecords.xlsx,
E00194,Inga_Ferro,Felix_Resumir,Inga Ferro,Felix Resumir,reports_to,2,org_chart,,,由组织架构图和EmployeeRecords推断的汇报关系,medium,GAStechKronos-org-chart.pdf,
E00195,Lucas_Alcazar,Isak_Baza,Lucas Alcazar,Isak Baza,email_communication,42,email_headers,,,邮件通信次数,high,email_network.csv,
E00196,Mat_Bramar,Anda_Ribera,Mat Bramar,Anda Ribera,email_communication,37,email_headers,,,邮件通信次数,high,email_network.csv,
E00197,Mat_Bramar,Rachel_Pantanal,Mat Bramar,Rachel Pantanal,email_communication,37,email_headers,,,邮件通信次数,high,email_network.csv,
E00198,Mat_Bramar,Linda_Lagos,Mat Bramar,Linda Lagos,email_communication,37,email_headers,,,邮件通信次数,high,email_network.csv,
E00199,Mat_Bramar,Ruscella_Mies_Haber,Mat Bramar,Ruscella Mies Haber,email_communication,37,email_headers,,,邮件通信次数,high,email_network.csv,
E00200,Mat_Bramar,Carla_Forluniau,Mat Bramar,Carla Forluniau,email_communication,37,email_headers,,,邮件通信次数,high,email_network.csv,
E00201,Mat_Bramar,Cornelia_Lais,Mat Bramar,Cornelia Lais,email_communication,37,email_headers,,,邮件通信次数,high,email_network.csv,
E00202,Isak_Baza,Lucas_Alcazar,Isak Baza,Lucas Alcazar,email_communication,33,email_headers,,,邮件通信次数,high,email_network.csv,
E00203,Isak_Baza,Sven_Flecha,Isak Baza,Sven Flecha,email_communication,33,email_headers,,,邮件通信次数,high,email_network.csv,
E00204,Lucas_Alcazar,Sven_Flecha,Lucas Alcazar,Sven Flecha,email_communication,32,email_headers,,,邮件通信次数,high,email_network.csv,
E00205,Nils_Calixto,Sven_Flecha,Nils Calixto,Sven Flecha,email_communication,31,email_headers,,,邮件通信次数,high,email_network.csv,
E00206,Nils_Calixto,Lucas_Alcazar,Nils Calixto,Lucas Alcazar,email_communication,31,email_headers,,,邮件通信次数,high,email_network.csv,
E00207,Sven_Flecha,Nils_Calixto,Sven Flecha,Nils Calixto,email_communication,29,email_headers,,,邮件通信次数,high,email_network.csv,
E00208,Isak_Baza,Nils_Calixto,Isak Baza,Nils Calixto,email_communication,26,email_headers,,,邮件通信次数,high,email_network.csv,
E00209,Bertrand_Ovan,Emile_Arpa,Bertrand Ovan,Emile Arpa,email_communication,25,email_headers,,,邮件通信次数,high,email_network.csv,
E00210,Bertrand_Ovan,Henk_Mies,Bertrand Ovan,Henk Mies,email_communication,25,email_headers,,,邮件通信次数,high,email_network.csv,
E00211,Bertrand_Ovan,Valeria_Morlun,Bertrand Ovan,Valeria Morlun,email_communication,25,email_headers,,,邮件通信次数,high,email_network.csv,
E00212,Lucas_Alcazar,Nils_Calixto,Lucas Alcazar,Nils Calixto,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00213,Bertrand_Ovan,Dante_Coginian,Bertrand Ovan,Dante Coginian,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00214,Bertrand_Ovan,Albina_Hafon,Bertrand Ovan,Albina Hafon,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00215,Bertrand_Ovan,Benito_Hawelon,Bertrand Ovan,Benito Hawelon,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00216,Bertrand_Ovan,Claudio_Hawelon,Bertrand Ovan,Claudio Hawelon,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00217,Bertrand_Ovan,Adan_Morlun,Bertrand Ovan,Adan Morlun,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00218,Bertrand_Ovan,Irene_Nant,Bertrand Ovan,Irene Nant,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00219,Bertrand_Ovan,Dylan_Scozzese,Bertrand Ovan,Dylan Scozzese,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00220,Cornelia_Lais,Anda_Ribera,Cornelia Lais,Anda Ribera,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00221,Ruscella_Mies_Haber,Mat_Bramar,Ruscella Mies Haber,Mat Bramar,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00222,Ruscella_Mies_Haber,Anda_Ribera,Ruscella Mies Haber,Anda Ribera,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00223,Ruscella_Mies_Haber,Rachel_Pantanal,Ruscella Mies Haber,Rachel Pantanal,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00224,Ruscella_Mies_Haber,Linda_Lagos,Ruscella Mies Haber,Linda Lagos,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00225,Ruscella_Mies_Haber,Carla_Forluniau,Ruscella Mies Haber,Carla Forluniau,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00226,Ruscella_Mies_Haber,Cornelia_Lais,Ruscella Mies Haber,Cornelia Lais,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00227,Sven_Flecha,Isak_Baza,Sven Flecha,Isak Baza,email_communication,24,email_headers,,,邮件通信次数,high,email_network.csv,
E00228,Bertrand_Ovan,Varro_Awelon,Bertrand Ovan,Varro Awelon,email_communication,23,email_headers,,,邮件通信次数,high,email_network.csv,
E00229,Bertrand_Ovan,Cecilia_Morluniau,Bertrand Ovan,Cecilia Morluniau,email_communication,23,email_headers,,,邮件通信次数,high,email_network.csv,
E00230,Nils_Calixto,Isak_Baza,Nils Calixto,Isak Baza,email_communication,23,email_headers,,,邮件通信次数,high,email_network.csv,
E00231,Henk_Mies,Benito_Hawelon,Henk Mies,Benito Hawelon,email_communication,23,email_headers,,,邮件通信次数,high,email_network.csv,
E00232,Sten_Sanjorge_Jr,Sten_Sanjorge_Jr,Sten Sanjorge Jr ,Sten Sanjorge Jr,email_communication,23,email_headers,,,邮件通信次数,high,email_network.csv,
E00233,Mat_Bramar,Varro_Awelon,Mat Bramar,Varro Awelon,email_communication,22,email_headers,,,邮件通信次数,high,email_network.csv,
E00234,Cornelia_Lais,Mat_Bramar,Cornelia Lais,Mat Bramar,email_communication,21,email_headers,,,邮件通信次数,high,email_network.csv,
E00235,Cornelia_Lais,Rachel_Pantanal,Cornelia Lais,Rachel Pantanal,email_communication,21,email_headers,,,邮件通信次数,high,email_network.csv,
E00236,Cornelia_Lais,Linda_Lagos,Cornelia Lais,Linda Lagos,email_communication,21,email_headers,,,邮件通信次数,high,email_network.csv,
E00237,Cornelia_Lais,Ruscella_Mies_Haber,Cornelia Lais,Ruscella Mies Haber,email_communication,21,email_headers,,,邮件通信次数,high,email_network.csv,
E00238,Cornelia_Lais,Carla_Forluniau,Cornelia Lais,Carla Forluniau,email_communication,21,email_headers,,,邮件通信次数,high,email_network.csv,
E00239,Mat_Bramar,Dante_Coginian,Mat Bramar,Dante Coginian,email_communication,20,email_headers,,,邮件通信次数,high,email_network.csv,
E00240,Sven_Flecha,Lucas_Alcazar,Sven Flecha,Lucas Alcazar,email_communication,20,email_headers,,,邮件通信次数,high,email_network.csv,
E00241,Henk_Mies,Albina_Hafon,Henk Mies,Albina Hafon,email_communication,20,email_headers,,,邮件通信次数,high,email_network.csv,
E00242,Sten_Sanjorge_Jr,Ada_Campo_Corrente,Sten Sanjorge Jr ,Ada Campo-Corrente,email_communication,20,email_headers,,,邮件通信次数,high,email_network.csv,
